"","doi","ps","reporting","p_value"
"7087","10.1016/j.jas.2005.06.018","p < 0.05);","inequ",0.025
"7088","10.1016/j.jas.2006.01.002","p = 0.45),","exact",0.45
"7089","10.1016/j.jas.2006.01.002","p > 0.08),","inequ",0.08
"7090","10.1016/j.jas.2006.01.002","p > 0.1). ","inequ",0.1
"7091","10.1016/j.jas.2006.01.005","p < 0.01).","inequ",0.005
"7092","10.1016/j.jas.2006.01.005","p < 0.01).","inequ",0.005
"7093","10.1016/j.jas.2006.01.005","p < 0.01).","inequ",0.005
"7094","10.1016/j.jas.2006.01.007","p = 0.003)","exact",0.003
"7095","10.1016/j.jas.2006.01.007","p = 0.027)","exact",0.027
"7096","10.1016/j.jas.2005.12.002","p < 0.01) ","inequ",0.005
"7097","10.1016/j.jas.2005.11.010","p = <0.01)","inequ",0.005
"7098","10.1016/j.jas.2005.11.010","p = <0.01)","inequ",0.005
"7099","10.1016/j.jas.2005.11.010","p = <0.01)","inequ",0.005
"7100","10.1016/j.jas.2005.11.010","p = <0.01)","inequ",0.005
"7101","10.1016/j.jas.2005.11.010","p = <0.01)","inequ",0.005
"7102","10.1016/j.jas.2005.11.010","p = 0.05).","exact",0.05
"7103","10.1016/j.jas.2005.11.010","p = <0.01)","inequ",0.005
"7104","10.1016/j.jas.2005.11.010","p = <0.01)","inequ",0.005
"7105","10.1016/j.jas.2005.11.010","p = <0.01)","inequ",0.005
"7106","10.1016/j.jas.2005.11.010","p = <0.01)","inequ",0.005
"7107","10.1016/j.jas.2005.11.010","p = <0.01)","inequ",0.005
"7108","10.1016/j.jas.2005.11.010","p = <0.01)","inequ",0.005
"7109","10.1016/j.jas.2005.11.010","p = <0.05)","inequ",0.025
"7110","10.1016/j.jas.2005.11.010","p = <0.05)","inequ",0.025
"7111","10.1016/j.jas.2005.11.010","p = 0.05),","exact",0.05
"7112","10.1016/j.jas.2005.11.010","p = <0.05)","inequ",0.025
"7113","10.1016/j.jas.2005.11.005","p < 0.001,","inequ",5e-04
"7114","10.1016/j.jas.2005.11.007","p = 0.65) ","exact",0.65
"7115","10.1016/j.jas.2005.11.007","p = 0.57).","exact",0.57
"7116","10.1016/j.jas.2005.11.004","p = 200–50","exact",200
"7117","10.1016/j.jas.2005.11.004","p = 600–80","exact",600
"7118","10.1016/j.jas.2005.11.004","p > 900 m/","inequ",900
"7119","10.1016/j.jas.2005.10.014","p < 0.0001","inequ",5e-05
"7120","10.1016/j.jas.2005.10.014","p = 0.716)","exact",0.716
"7121","10.1016/j.jas.2005.10.014","p = 0.822)","exact",0.822
"7122","10.1016/j.jas.2005.10.014","p = 0.10).","exact",0.1
"7123","10.1016/j.jas.2005.10.014","p < 0.0001","inequ",5e-05
"7124","10.1016/j.jas.2005.10.014","p = 0.231)","exact",0.231
"7125","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7126","10.1016/j.jas.2005.10.015","p < 0.01 1","inequ",0.005
"7127","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7128","10.1016/j.jas.2005.10.015","p = 0.77 t","exact",0.77
"7129","10.1016/j.jas.2005.10.015","p < 0.01 1","inequ",0.005
"7130","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7131","10.1016/j.jas.2005.10.015","p = 0.88 t","exact",0.88
"7132","10.1016/j.jas.2005.10.015","p < 0.01 2","inequ",0.005
"7133","10.1016/j.jas.2005.10.015","p < 0.01 n","inequ",0.005
"7134","10.1016/j.jas.2005.10.015","p < 0.01 1","inequ",0.005
"7135","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7136","10.1016/j.jas.2005.10.015","p < 0.01 n","inequ",0.005
"7137","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7138","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7139","10.1016/j.jas.2005.10.015","p = 0.66 1","exact",0.66
"7140","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7141","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7142","10.1016/j.jas.2005.10.015","p = 0.09 1","exact",0.09
"7143","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7144","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7145","10.1016/j.jas.2005.10.015","p = 0.09 1","exact",0.09
"7146","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7147","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7148","10.1016/j.jas.2005.10.015","p = 0.09 1","exact",0.09
"7149","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7150","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7151","10.1016/j.jas.2005.10.015","p = 0.10 1","exact",0.1
"7152","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7153","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7154","10.1016/j.jas.2005.10.015","p = 0.04 1","exact",0.04
"7155","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7156","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7157","10.1016/j.jas.2005.10.015","p = 0.21 2","exact",0.21
"7158","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7159","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7160","10.1016/j.jas.2005.10.015","p < 0.01 2","inequ",0.005
"7161","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7162","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7163","10.1016/j.jas.2005.10.015","p < 0.01 b","inequ",0.005
"7164","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7165","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7166","10.1016/j.jas.2005.10.015","p < 0.01 p","inequ",0.005
"7167","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7168","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7169","10.1016/j.jas.2005.10.015","p < 0.01 4","inequ",0.005
"7170","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7171","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7172","10.1016/j.jas.2005.10.015","p < 0.01 4","inequ",0.005
"7173","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7174","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7175","10.1016/j.jas.2005.10.015","p < 0.01 4","inequ",0.005
"7176","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7177","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7178","10.1016/j.jas.2005.10.015","p < 0.01 4","inequ",0.005
"7179","10.1016/j.jas.2005.10.015","p = 0.04 t","exact",0.04
"7180","10.1016/j.jas.2005.10.015","p = 0.22 t","exact",0.22
"7181","10.1016/j.jas.2005.10.015","p < 0.01 5","inequ",0.005
"7182","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7183","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7184","10.1016/j.jas.2005.10.015","p < 0.01 5","inequ",0.005
"7185","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7186","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7187","10.1016/j.jas.2005.10.015","p < 0.01 5","inequ",0.005
"7188","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7189","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7190","10.1016/j.jas.2005.10.015","p = 0.90 5","exact",0.9
"7191","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7192","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7193","10.1016/j.jas.2005.10.015","p = 0.03 6","exact",0.03
"7194","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7195","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7196","10.1016/j.jas.2005.10.015","p < 0.01 5","inequ",0.005
"7197","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7198","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7199","10.1016/j.jas.2005.10.015","p = 0.01 1","exact",0.01
"7200","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7201","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7202","10.1016/j.jas.2005.10.015","p = 0.63 2","exact",0.63
"7203","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7204","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7205","10.1016/j.jas.2005.10.015","p = 0.83 2","exact",0.83
"7206","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7207","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7208","10.1016/j.jas.2005.10.015","p = 0.42 2","exact",0.42
"7209","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7210","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7211","10.1016/j.jas.2005.10.015","p = 0.39 2","exact",0.39
"7212","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7213","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7214","10.1016/j.jas.2005.10.015","p = 0.06 3","exact",0.06
"7215","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7216","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7217","10.1016/j.jas.2005.10.015","p < 0.01 3","inequ",0.005
"7218","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7219","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7220","10.1016/j.jas.2005.10.015","p < 0.01 4","inequ",0.005
"7221","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7222","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7223","10.1016/j.jas.2005.10.015","p = 0.64 5","exact",0.64
"7224","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7225","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7226","10.1016/j.jas.2005.10.015","p = 0.07 5","exact",0.07
"7227","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7228","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7229","10.1016/j.jas.2005.10.015","p = 0.06 1","exact",0.06
"7230","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7231","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7232","10.1016/j.jas.2005.10.015","p < 0.01 1","inequ",0.005
"7233","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7234","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7235","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7236","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7237","10.1016/j.jas.2005.10.015","p = 0.28 2","exact",0.28
"7238","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7239","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7240","10.1016/j.jas.2005.10.015","p = 0.09 1","exact",0.09
"7241","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7242","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7243","10.1016/j.jas.2005.10.015","p < 0.01 3","inequ",0.005
"7244","10.1016/j.jas.2005.10.015","p = 0.02 t","exact",0.02
"7245","10.1016/j.jas.2005.10.015","p = 0.16 t","exact",0.16
"7246","10.1016/j.jas.2005.10.015","p < 0.01 3","inequ",0.005
"7247","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7248","10.1016/j.jas.2005.10.015","p = 0.71 t","exact",0.71
"7249","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7250","10.1016/j.jas.2005.10.015","p = 0.25 t","exact",0.25
"7251","10.1016/j.jas.2005.10.015","p < 0.01 3","inequ",0.005
"7252","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7253","10.1016/j.jas.2005.10.015","p = 0.91 t","exact",0.91
"7254","10.1016/j.jas.2005.10.015","p < 0.01 3","inequ",0.005
"7255","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7256","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7257","10.1016/j.jas.2005.10.015","p < 0.01 4","inequ",0.005
"7258","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7259","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7260","10.1016/j.jas.2005.10.015","p < 0.01 3","inequ",0.005
"7261","10.1016/j.jas.2005.10.015","p = 0.02 t","exact",0.02
"7262","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7263","10.1016/j.jas.2005.10.015","p < 0.01 3","inequ",0.005
"7264","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7265","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7266","10.1016/j.jas.2005.10.015","p < 0.01 3","inequ",0.005
"7267","10.1016/j.jas.2005.10.015","p = 0.02 t","exact",0.02
"7268","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7269","10.1016/j.jas.2005.10.015","p < 0.01 3","inequ",0.005
"7270","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7271","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7272","10.1016/j.jas.2005.10.015","p < 0.01 4","inequ",0.005
"7273","10.1016/j.jas.2005.10.015","p = 0.36 t","exact",0.36
"7274","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7275","10.1016/j.jas.2005.10.015","p < 0.01 3","inequ",0.005
"7276","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7277","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7278","10.1016/j.jas.2005.10.015","p < 0.01 1","inequ",0.005
"7279","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7280","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7281","10.1016/j.jas.2005.10.015","p < 0.01 1","inequ",0.005
"7282","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7283","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7284","10.1016/j.jas.2005.10.015","p = 0.53 2","exact",0.53
"7285","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7286","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7287","10.1016/j.jas.2005.10.015","p = 0.53 3","exact",0.53
"7288","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7289","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7290","10.1016/j.jas.2005.10.015","p = 0.02 3","exact",0.02
"7291","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7292","10.1016/j.jas.2005.10.015","p = 0.46 t","exact",0.46
"7293","10.1016/j.jas.2005.10.015","p < 0.01 4","inequ",0.005
"7294","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7295","10.1016/j.jas.2005.10.015","p = 0.58 t","exact",0.58
"7296","10.1016/j.jas.2005.10.015","p < 0.01 4","inequ",0.005
"7297","10.1016/j.jas.2005.10.015","p = 0.02 t","exact",0.02
"7298","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7299","10.1016/j.jas.2005.10.015","p < 0.01 4","inequ",0.005
"7300","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7301","10.1016/j.jas.2005.10.015","p = 0.12 t","exact",0.12
"7302","10.1016/j.jas.2005.10.015","p < 0.01 4","inequ",0.005
"7303","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7304","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7305","10.1016/j.jas.2005.10.015","p = 0.25 4","exact",0.25
"7306","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7307","10.1016/j.jas.2005.10.015","p < 0.01 t","inequ",0.005
"7308","10.1016/j.jas.2005.10.015","p < 0.01 4","inequ",0.005
"7309","10.1016/j.jas.2005.10.015","p < 0.01),","inequ",0.005
"7310","10.1016/j.jas.2005.10.015","p < 0.01) ","inequ",0.005
"7311","10.1016/j.jas.2005.10.015","p < 0.01) ","inequ",0.005
"7312","10.1016/j.jas.2005.10.015","p < 0.01).","inequ",0.005
"7313","10.1016/j.jas.2005.10.015","p < 0.01) ","inequ",0.005
"7314","10.1016/j.jas.2005.10.015","p < 0.01),","inequ",0.005
"7315","10.1016/j.jas.2005.10.015","p < 0.01).","inequ",0.005
"7316","10.1016/j.jas.2005.10.015","p < 0.01) ","inequ",0.005
"7317","10.1016/j.jas.2005.10.015","p < 0.01) ","inequ",0.005
"7318","10.1016/j.jas.2005.10.015","p < 0.01),","inequ",0.005
"7319","10.1016/j.jas.2005.10.015","p = 0.66).","exact",0.66
"7320","10.1016/j.jas.2005.10.015","p < 0.01) ","inequ",0.005
"7321","10.1016/j.jas.2005.10.015","p < 0.01),","inequ",0.005
"7322","10.1016/j.jas.2005.10.015","p = 0.09).","exact",0.09
"7323","10.1016/j.jas.2005.10.015","p < 0.01) ","inequ",0.005
"7324","10.1016/j.jas.2005.10.015","p < 0.01),","inequ",0.005
"7325","10.1016/j.jas.2005.10.015","p < 0.90).","inequ",0.9
"7326","10.1016/j.jas.2005.10.015","p < 0.01) ","inequ",0.005
"7327","10.1016/j.jas.2005.10.015","p < 0.01) ","inequ",0.005
"7328","10.1016/j.jas.2005.10.015","p = 0.21).","exact",0.21
"7329","10.1016/j.jas.2005.10.015","p < 0.01),","inequ",0.005
"7330","10.1016/j.jas.2005.10.015","p < 0.01) ","inequ",0.005
"7331","10.1016/j.jas.2005.10.015","p < 0.01).","inequ",0.005
"7332","10.1016/j.jas.2005.10.015","p < 0.01).","inequ",0.005
"7333","10.1016/j.jas.2005.10.015","p < 0.01) ","inequ",0.005
"7334","10.1016/j.jas.2005.10.015","p < 0.01) ","inequ",0.005
"7335","10.1016/j.jas.2005.10.015","p < 0.01).","inequ",0.005
"7336","10.1016/j.jas.2005.10.015","p < 0.01) ","inequ",0.005
"7337","10.1016/j.jas.2005.10.015","p < 0.01),","inequ",0.005
"7338","10.1016/j.jas.2005.10.015","p < 0.01).","inequ",0.005
"7339","10.1016/j.jas.2005.10.015","p < 0.01) ","inequ",0.005
"7340","10.1016/j.jas.2005.10.015","p < 0.01),","inequ",0.005
"7341","10.1016/j.jas.2005.10.015","p < 0.01).","inequ",0.005
"7342","10.1016/j.jas.2005.10.015","p < 0.01) ","inequ",0.005
"7343","10.1016/j.jas.2005.10.015","p < 0.01).","inequ",0.005
"7344","10.1016/j.jas.2005.10.015","p = 0.06).","exact",0.06
"7345","10.1016/j.jas.2005.10.015","p < 0.01) ","inequ",0.005
"7346","10.1016/j.jas.2005.10.015","p < 0.01),","inequ",0.005
"7347","10.1016/j.jas.2005.10.015","p = 0.09).","exact",0.09
"7348","10.1016/j.jas.2005.10.015","p < 0.01) ","inequ",0.005
"7349","10.1016/j.jas.2005.10.015","p < 0.01).","inequ",0.005
"7350","10.1016/j.jas.2005.10.015","p < 0.01) ","inequ",0.005
"7351","10.1016/j.jas.2005.10.015","p < 0.01).","inequ",0.005
"7352","10.1016/j.jas.2005.10.015","p = 0.02) ","exact",0.02
"7353","10.1016/j.jas.2005.10.015","p < 0.01),","inequ",0.005
"7354","10.1016/j.jas.2005.10.015","p = 0.16).","exact",0.16
"7355","10.1016/j.jas.2005.10.015","p = 0.20).","exact",0.2
"7356","10.1016/j.jas.2005.10.015","p < 0.01) ","inequ",0.005
"7357","10.1016/j.jas.2005.10.015","p < 0.01).","inequ",0.005
"7358","10.1016/j.jas.2005.10.015","p = 0.02) ","exact",0.02
"7359","10.1016/j.jas.2005.10.015","p < 0.01).","inequ",0.005
"7360","10.1016/j.jas.2005.10.015","p < 0.01) ","inequ",0.005
"7361","10.1016/j.jas.2005.10.015","p = 0.01).","exact",0.01
"7362","10.1016/j.jas.2005.10.015","p < 0.01).","inequ",0.005
"7363","10.1016/j.jas.2005.10.015","p < 0.01) ","inequ",0.005
"7364","10.1016/j.jas.2005.10.015","p < 0.01),","inequ",0.005
"7365","10.1016/j.jas.2005.10.015","p = 0.02) ","exact",0.02
"7366","10.1016/j.jas.2005.10.015","p = 0.02).","exact",0.02
"7367","10.1016/j.jas.2005.10.015","p < 0.01),","inequ",0.005
"7368","10.1016/j.jas.2005.10.015","p < 0.01) ","inequ",0.005
"7369","10.1016/j.jas.2005.10.015","p < 0.01).","inequ",0.005
"7370","10.1016/j.jas.2005.10.015","p = 0.53).","exact",0.53
"7371","10.1016/j.jas.2005.10.015","p < 0.01) ","inequ",0.005
"7372","10.1016/j.jas.2005.10.015","p < 0.01).","inequ",0.005
"7373","10.1016/j.jas.2005.10.015","p = 0.53).","exact",0.53
"7374","10.1016/j.jas.2005.10.015","p < 0.01) ","inequ",0.005
"7375","10.1016/j.jas.2005.10.015","p < 0.01).","inequ",0.005
"7376","10.1016/j.jas.2005.10.015","p = 0.02).","exact",0.02
"7377","10.1016/j.jas.2005.10.015","p = 0.46).","exact",0.46
"7378","10.1016/j.jas.2005.10.015","p < 0.01) ","inequ",0.005
"7379","10.1016/j.jas.2005.10.015","p = 0.58).","exact",0.58
"7380","10.1016/j.jas.2005.10.015","p = 0.02) ","exact",0.02
"7381","10.1016/j.jas.2005.10.015","p < 0.01).","inequ",0.005
"7382","10.1016/j.jas.2005.10.015","p < 0.01) ","inequ",0.005
"7383","10.1016/j.jas.2005.10.015","p = 0.12).","exact",0.12
"7384","10.1016/j.jas.2005.10.015","p < 0.01) ","inequ",0.005
"7385","10.1016/j.jas.2005.10.015","p = 0.25).","exact",0.25
"7386","10.1016/j.jas.2005.10.015","p < 0.01),","inequ",0.005
"7387","10.1016/j.jas.2005.10.015","p < 0.01).","inequ",0.005
"7388","10.1016/j.jas.2005.10.016","p > 0.05).","inequ",0.05
"7389","10.1016/j.jas.2005.10.016","p < 0.0001","inequ",5e-05
"7390","10.1016/j.jas.2005.10.016","p < 0.05) ","inequ",0.025
"7391","10.1016/j.jas.2005.10.003","p = femora","exact",1e-05
"7392","10.1016/j.jas.2005.10.003","p < 0.05),","inequ",0.025
"7393","10.1016/j.jas.2005.10.003","p < 0.001)","inequ",5e-04
"7394","10.1016/j.jas.2005.10.003","p < 0.001)","inequ",5e-04
"7395","10.1016/j.jas.2005.10.003","p < 0.001)","inequ",5e-04
"7396","10.1016/j.jas.2005.10.003","p < 0.001)","inequ",5e-04
"7397","10.1016/j.jas.2005.10.003","p < 0.001)","inequ",5e-04
"7398","10.1016/j.jas.2005.10.003","p < 0.05) ","inequ",0.025
"7399","10.1016/j.jas.2005.10.003","p < 0.001)","inequ",5e-04
"7400","10.1016/j.jas.2005.09.018","p = 0.027)","exact",0.027
"7401","10.1016/j.jas.2005.09.018","p < 0.0001","inequ",5e-05
"7402","10.1016/j.jas.2005.09.018","p = 0.004)","exact",0.004
"7403","10.1016/j.jas.2005.09.018","p < 0.0001","inequ",5e-05
"7404","10.1016/j.jas.2005.09.018","p = 0.001)","exact",0.001
"7405","10.1016/j.jas.2005.09.018","p = 0.77).","exact",0.77
"7406","10.1016/j.jas.2005.09.018","p = 0.34).","exact",0.34
"7407","10.1016/j.jas.2005.09.018","p < 0.001,","inequ",5e-04
"7408","10.1016/j.jas.2005.09.018","p = 0.44).","exact",0.44
"7409","10.1016/j.jas.2005.09.018","p = 0.83).","exact",0.83
"7410","10.1016/j.jas.2005.09.018","p = 0.027)","exact",0.027
"7411","10.1016/j.jas.2005.09.018","p = 0.98).","exact",0.98
"7412","10.1016/j.jas.2005.09.018","p = 0.81).","exact",0.81
"7413","10.1016/j.jas.2005.09.018","p = 0.95).","exact",0.95
"7414","10.1016/j.jas.2005.09.018","p < 0.001)","inequ",5e-04
"7415","10.1016/j.jas.2005.09.018","p = 0.14).","exact",0.14
"7416","10.1016/j.jas.2005.09.018","p < 0.001)","inequ",5e-04
"7417","10.1016/j.jas.2005.09.018","p = 0.006)","exact",0.006
"7418","10.1016/j.jas.2005.09.018","p = 0.004)","exact",0.004
"7419","10.1016/j.jas.2005.09.018","p < 0.001)","inequ",5e-04
"7420","10.1016/j.jas.2005.09.018","p = 0.027)","exact",0.027
"7421","10.1016/j.jas.2005.09.018","p = 0.029)","exact",0.029
"7422","10.1016/j.jas.2005.09.018","p < 0.001)","inequ",5e-04
"7423","10.1016/j.jas.2005.09.018","p = 0.009)","exact",0.009
"7424","10.1016/j.jas.2005.09.018","p < 0.001)","inequ",5e-04
"7425","10.1016/j.jas.2005.09.018","p < 0.001)","inequ",5e-04
"7426","10.1016/j.jas.2005.09.018","p = 0.001)","exact",0.001
"7427","10.1016/j.jas.2005.09.018","p = 0.005)","exact",0.005
"7428","10.1016/j.jas.2005.09.018","p < 0.001)","inequ",5e-04
"7429","10.1016/j.jas.2005.09.018","p = 0.001)","exact",0.001
"7430","10.1016/j.jas.2005.09.018","p = 0.01).","exact",0.01
"7431","10.1016/j.jas.2005.09.018","p = 0.001,","exact",0.001
"7432","10.1016/j.jas.2005.09.018","p = 0.099)","exact",0.099
