"","doi","ps","reporting","p_value"
"3836","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3837","10.1016/j.jasrep.2019.101904","p = 0.495 ","exact",0.495
"3838","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3839","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3840","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3841","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3842","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3843","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3844","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3845","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3846","10.1016/j.jasrep.2019.101904","p = 0.032 ","exact",0.032
"3847","10.1016/j.jasrep.2019.101904","p = 0.144 ","exact",0.144
"3848","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3849","10.1016/j.jasrep.2019.101904","p = 0.477 ","exact",0.477
"3850","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3851","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3852","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3853","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3854","10.1016/j.jasrep.2019.101904","p = 0.371 ","exact",0.371
"3855","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3856","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3857","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3858","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3859","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3860","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3861","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3862","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3863","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3864","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3865","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3866","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3867","10.1016/j.jasrep.2019.101904","p = 0.298 ","exact",0.298
"3868","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3869","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3870","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3871","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3872","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3873","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3874","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3875","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3876","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3877","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3878","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3879","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3880","10.1016/j.jasrep.2019.101904","p = 0.049 ","exact",0.049
"3881","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3882","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3883","10.1016/j.jasrep.2019.101904","p = 0.212 ","exact",0.212
"3884","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3885","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3886","10.1016/j.jasrep.2019.101904","p = 0.677 ","exact",0.677
"3887","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3888","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3889","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3890","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3891","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3892","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3893","10.1016/j.jasrep.2019.101904","p = 0.220 ","exact",0.22
"3894","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3895","10.1016/j.jasrep.2019.101904","p = 0.072 ","exact",0.072
"3896","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3897","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3898","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3899","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3900","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3901","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3902","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3903","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3904","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3905","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3906","10.1016/j.jasrep.2019.101904","p = 0.429 ","exact",0.429
"3907","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3908","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3909","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3910","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3911","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3912","10.1016/j.jasrep.2019.101904","p = 0.092 ","exact",0.092
"3913","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3914","10.1016/j.jasrep.2019.101904","p = 0.004 ","exact",0.004
"3915","10.1016/j.jasrep.2019.101904","p = 0.168 ","exact",0.168
"3916","10.1016/j.jasrep.2019.101904","p = 0.001 ","exact",0.001
"3917","10.1016/j.jasrep.2019.101904","p = 0.072 ","exact",0.072
"3918","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3919","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3920","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3921","10.1016/j.jasrep.2019.101904","p = 0.276 ","exact",0.276
"3922","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3923","10.1016/j.jasrep.2019.101904","p = 0.015 ","exact",0.015
"3924","10.1016/j.jasrep.2019.101904","p = 0.477 ","exact",0.477
"3925","10.1016/j.jasrep.2019.101904","p = 0.004 ","exact",0.004
"3926","10.1016/j.jasrep.2019.101904","p = 0.220 ","exact",0.22
"3927","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3928","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3929","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3930","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3931","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3932","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3933","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3934","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3935","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3936","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3937","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3938","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3939","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3940","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3941","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3942","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3943","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3944","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3945","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3946","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3947","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3948","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3949","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3950","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3951","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3952","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3953","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3954","10.1016/j.jasrep.2019.101904","p = 0.512 ","exact",0.512
"3955","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3956","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3957","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3958","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3959","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3960","10.1016/j.jasrep.2019.101904","p = 0.802 ","exact",0.802
"3961","10.1016/j.jasrep.2019.101904","p = 0.182 ","exact",0.182
"3962","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3963","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3964","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3965","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3966","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3967","10.1016/j.jasrep.2019.101904","p = 0.006 ","exact",0.006
"3968","10.1016/j.jasrep.2019.101904","p = 0.005 ","exact",0.005
"3969","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3970","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3971","10.1016/j.jasrep.2019.101904","p = 0.345 ","exact",0.345
"3972","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3973","10.1016/j.jasrep.2019.101904","p = 0.371 ","exact",0.371
"3974","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3975","10.1016/j.jasrep.2019.101904","p = 0.916 ","exact",0.916
"3976","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3977","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3978","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3979","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3980","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3981","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3982","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3983","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3984","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3985","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3986","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3987","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3988","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3989","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3990","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3991","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3992","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3993","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3994","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3995","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3996","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3997","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3998","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"3999","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4000","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4001","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4002","10.1016/j.jasrep.2019.101904","p = 0.128 ","exact",0.128
"4003","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4004","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4005","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4006","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4007","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4008","10.1016/j.jasrep.2019.101904","p = 0.531 ","exact",0.531
"4009","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4010","10.1016/j.jasrep.2019.101904","p = 0.109 ","exact",0.109
"4011","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4012","10.1016/j.jasrep.2019.101904","p = 0.150 ","exact",0.15
"4013","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4014","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4015","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4016","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4017","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4018","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4019","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4020","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4021","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4022","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4023","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4024","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4025","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4026","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4027","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4028","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4029","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4030","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4031","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4032","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4033","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4034","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4035","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4036","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4037","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4038","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4039","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4040","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4041","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4042","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4043","10.1016/j.jasrep.2019.101904","p = 0.061 ","exact",0.061
"4044","10.1016/j.jasrep.2019.101904","p = 0.461 ","exact",0.461
"4045","10.1016/j.jasrep.2019.101904","p = 0.056 ","exact",0.056
"4046","10.1016/j.jasrep.2019.101904","p = 0.276 ","exact",0.276
"4047","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4048","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4049","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4050","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4051","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4052","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4053","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4054","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4055","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4056","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4057","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4058","10.1016/j.jasrep.2019.101904","p = 0.371 ","exact",0.371
"4059","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4060","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4061","10.1016/j.jasrep.2019.101904","p = 0.003 ","exact",0.003
"4062","10.1016/j.jasrep.2019.101904","p = 0.371 ","exact",0.371
"4063","10.1016/j.jasrep.2019.101904","p = 0 l204","exact",0
"4064","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4065","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4066","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4067","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4068","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4069","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4070","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4071","10.1016/j.jasrep.2019.101904","p = 0.040 ","exact",0.04
"4072","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4073","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4074","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4075","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4076","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4077","10.1016/j.jasrep.2019.101904","p = 0.345 ","exact",0.345
"4078","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4079","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4080","10.1016/j.jasrep.2019.101904","p = 0.003 ","exact",0.003
"4081","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4082","10.1016/j.jasrep.2019.101904","p = 0.189 ","exact",0.189
"4083","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4084","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4085","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4086","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4087","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4088","10.1016/j.jasrep.2019.101904","p = 0.021 ","exact",0.021
"4089","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4090","10.1016/j.jasrep.2019.101904","p = 0.802 ","exact",0.802
"4091","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4092","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4093","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4094","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4095","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4096","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4097","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4098","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4099","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4100","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4101","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4102","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4103","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4104","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4105","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4106","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4107","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4108","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4109","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4110","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4111","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4112","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4113","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4114","10.1016/j.jasrep.2019.101904","p = 0.979 ","exact",0.979
"4115","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4116","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4117","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4118","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4119","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4120","10.1016/j.jasrep.2019.101904","p = 1.000 ","exact",1
"4121","10.1016/j.jasrep.2019.101901","p = 0.001)","exact",0.001
"4122","10.1016/j.jasrep.2019.101901","p > 0.05).","inequ",0.05
"4123","10.1016/j.jasrep.2019.101901","p < 0.001)","inequ",5e-04
"4124","10.1016/j.jasrep.2019.101900","p = n-cont","exact",NA
"4125","10.1016/j.jasrep.2019.101894","p = 663) a","exact",663
"4126","10.1016/j.jasrep.2019.101894","p = 705) e","exact",1e-05
"4127","10.1016/j.jasrep.2019.101894","p = 842) a","exact",842
"4128","10.1016/j.jasrep.2019.101894","p = 940). ","exact",940
"4129","10.1016/j.jasrep.2019.101894","p = 639) w","exact",639
"4130","10.1016/j.jasrep.2019.101884","p < 0.001)","inequ",5e-04
"4131","10.1016/j.jasrep.2019.101884","p = 0.027)","exact",0.027
"4132","10.1016/j.jasrep.2019.101884","p = 0.001)","exact",0.001
"4133","10.1016/j.jasrep.2019.101884","p < 0.001)","inequ",5e-04
"4134","10.1016/j.jasrep.2019.101880","p > 0.5). ","inequ",0.5
"4135","10.1016/j.jasrep.2019.101880","p < 0.0005","inequ",5e-04
"4136","10.1016/j.jasrep.2019.101880","p < 0,005)","inequ",5
"4137","10.1016/j.jasrep.2019.101885","p < 0.0001","inequ",5e-05
"4138","10.1016/j.jasrep.2019.101885","p < 0.0001","inequ",5e-05
"4139","10.1016/j.jasrep.2019.04.008","p = carapa","exact",NA
"4140","10.1016/j.jasrep.2019.04.008","p = carapa","exact",NA
"4141","10.1016/j.jasrep.2019.04.008","p < 0.05) ","inequ",0.025
"4142","10.1016/j.jasrep.2019.04.008","p < 0.0001","inequ",5e-05
"4143","10.1016/j.jasrep.2019.04.008","p = 0.433 ","exact",0.433
"4144","10.1016/j.jasrep.2019.04.008","p < 0.0001","inequ",5e-05
"4145","10.1016/j.jasrep.2019.04.008","p < 0.0001","inequ",5e-05
"4146","10.1016/j.jasrep.2019.04.008","p = 357; 1","exact",357
"4147","10.1016/j.jasrep.2019.04.008","p = 3244; ","exact",3244
"4148","10.1016/j.jasrep.2019.04.008","p = 326; 1","exact",326
"4149","10.1016/j.jasrep.2019.04.008","p = 231; 7","exact",231
"4150","10.1016/j.jasrep.2019.04.008","p = 363; 4","exact",363
"4151","10.1016/j.jasrep.2019.04.008","p = 386; 5","exact",386
"4152","10.1016/j.jasrep.2019.04.008","p = 96; 12","exact",96
"4153","10.1016/j.jasrep.2019.04.008","p = 80; 10","exact",80
"4154","10.1016/j.jasrep.2019.04.008","p = 4; 0.5","exact",4
"4155","10.1016/j.jasrep.2019.04.008","p < 0.05) ","inequ",0.025
"4156","10.1016/j.jasrep.2019.04.008","p < 0.01 e","inequ",1e-05
"4157","10.1016/j.jasrep.2019.04.008","p = 8 and ","exact",8
"4158","10.1016/j.jasrep.2019.04.008","p = 43 to ","exact",43
"4159","10.1016/j.jasrep.2019.04.008","p = 0.153 ","exact",0.153
"4160","10.1016/j.jasrep.2019.04.008","p = 0.015)","exact",0.015
"4161","10.1016/j.jasrep.2019.101871","p = 0.67) ","exact",0.67
"4162","10.1016/j.jasrep.2019.101871","p = 0.99; ","exact",0.99
"4163","10.1016/j.jasrep.2019.101871","p = 0.53; ","exact",0.53
"4164","10.1016/j.jasrep.2019.101871","p = 0.13; ","exact",0.13
"4165","10.1016/j.jasrep.2019.101871","p = 0.49; ","exact",0.49
"4166","10.1016/j.jasrep.2019.101871","p = 0.4; l","exact",0.4
"4167","10.1016/j.jasrep.2019.101871","p = 0.75; ","exact",0.75
"4168","10.1016/j.jasrep.2019.101871","p = 0.05; ","exact",0.05
"4169","10.1016/j.jasrep.2019.101871","p = 0.046 ","exact",0.046
"4170","10.1016/j.jasrep.2019.101871","p = 0.24; ","exact",0.24
"4171","10.1016/j.jasrep.2019.101871","p = 0.47; ","exact",0.47
"4172","10.1016/j.jasrep.2019.101871","p = 0.89; ","exact",0.89
"4173","10.1016/j.jasrep.2019.101871","p = 0.83).","exact",0.83
"4174","10.1016/j.jasrep.2019.101871","p = 0.006)","exact",0.006
"4175","10.1016/j.jasrep.2019.101871","p = 0.04; ","exact",0.04
"4176","10.1016/j.jasrep.2019.101871","p = 0.0001","exact",1e-04
"4177","10.1016/j.jasrep.2019.101871","p = 1.168e","exact",1e-05
"4178","10.1016/j.jasrep.2019.101871","p = 0.045;","exact",0.045
"4179","10.1016/j.jasrep.2019.101871","p = 9.574e","exact",1e-05
